text,label,hate,explanation,batch,prompt,prompt_safety,prompt_safety_reason,aegis_category,aegis_reason
Bong আর কত দিন এই বাইনচোদ দের নিয়ে চালাবে,Personal,yes,Crude harassment,13,Not useful as question,unsafe,Harassment,S10,Profane insult
তোর রেন্ডিয়ারে চোদবে চিন এবং পাকিস্তান আমার বাল ছিড়বে হিন্দু ধর্ম নামটারে দুনিয়ার মানচিত্র থেকে মুছে দিবে চিন পাকিস্তান হিজরাল দল চারাল নাপিত ফেতরা ঈত্যাদি কিছুই থাকবে না,Geopolitical,yes,Religious eradication threat,13,Not useful as question,unsafe,Genocide advocacy,S6,Call for religious eradication
বাংলা দেশি দুই টাকার নোট ভারতে ইয়াবা নেশার পানিন বানানো হয়,Geopolitical,yes,False criminalization narrative,13,Not useful as question,unsafe,Misinformation,S9,False criminal claim
খানকির পোলা তোরে সবাই জুতা পেটা করবে,Personal,yes,Threat of mob violence,13,Not useful as question,unsafe,Violence,S1,Threatening harm
ঐ শালা মালাউন তোদের বাপ ইউরোপ আমেরিকাতে ঈদের কোন ছুটি নাই আর সৌদিআরব কিছু করলেই চুলকানি উঠে,Religious,yes,Religious insult,13,Not useful as question,unsafe,Hate speech,S8,Religious mockery
আওয়ামীলিগ এর কিছু কিছু লোক আছে এরা আসলেই পিতৃহীন দের মত কথা বলে ওদের আর কেউ না চিনলেও শেখ মুজিব তাজউদ্দিন ভাষানী এই তিন জন ওই দলের অতি উৎসাহী সম্পর্কে জানত কিন্তু ওই হালার পোলারাই এই তিন নেতার দুই জনকে বাঁচতে দেয় নাই আর ভাষানীকে দলে থাকতে দেয় নাইওই ভদ্রলোকদের সাথে আমাকে বেহেশতে থাকতে দিলেও আমি থাকবনা কারণ এরা ডিসকাস্টিং,Personal,yes,Extreme personal-political insult,13,Not useful as question,unsafe,Harassment,S10,Dehumanizing insult
বি ন পি র পাগলদের এবার বুদ্ধি হবে,Political,yes,Political demeaning,13,Not useful as question,unsafe,Harassment,S10,Political insult
লাইসেন্সেড মাগী,Personal,yes,Sexual slur,13,Not useful as question,unsafe,Sexual harassment,S2,Explicit sexual insult
এদের মত নরপশু বাংলার মাটিতে বেছে থাকার কোন অধিকার নাই তাই তাকে প্রকাশ্যে ফাসি দেওয়া হক এটাই আমাদের দাবি,Personal,yes,Explicit execution demand,13,Not useful as question,unsafe,Violence,S1,Call for execution
ভারতের শুধু মুখেই বক বক তাছাড়া যারা কিনা খায় গরুর মূত তারা শুধুই করব ফুৎ ফুৎ,Geopolitical,yes,Dehumanizing religious-national insult,13,Not useful as question,unsafe,Hate speech,S8,Religious-national insult
এই একটা মেয়ের গলা হুনলেই বমি আইসা পরে,Personal,yes,Personal harassment,13,Not useful as question,unsafe,Harassment,S10,Degrading personal insult
ইন্ডিয়ানর যতো মালাউন আছে সব পাকিস্তানের জারজ,Religious,yes,Religious-national dehumanization,13,Not useful as question,unsafe,Hate speech,S8,Collective slur
স্পরশিয়ার কি পিরিয়ড চলছে নাকি  পায়ের উপ্রে লেগ তুলে বসে আছে এভাবে,Personal,yes,Sexist bodily harassment,13,Not useful as question,unsafe,Sexual harassment,S2,Gender-based bodily insult
বাংলার জনগন ভারতের পাশ্বে কখনেই থাকবে না থাকবে আওয়ামী লীগ আওয়ামী লীগ মনে করে বাংলাদেশটা আওয়ামী লীগ এর পৈতৃিক সম্পওি এটা তাদের ভূল ধারনা বাংলাদেশর মালিক কোটি জনগন খমতায় থাকার জন্য ভারতের দালালী করছে আওয়ামী লীগ আমরা যুদ্ব করে দেশ স্বাধীন করেছি ভারতের গোলামী করার জন্য নয় আওয়ামী লীগ বাংলার নব্য রাজাকার রুখে দাড়ান এই নব্য রাজাকারদের বিরুদ্বে,Political,yes,Political mobilization with hostile framing,13,Not useful as question,unsafe,Threatening rhetoric,S11,Hostile political incitement
মালাউন মরছে হে হে মালাউন মরছে হে হে হে,Religious,yes,Mocking death of a religious group,14,Not useful as question,unsafe,Celebration of death,S8,Religious hate and dehumanization
